uwwCode,pe,dcpCode,dcpName,dcpLatitude,dcpLongitude,pop_2015_g,country_id
ES12150530200000E,3668,ES12150530200000P,PUNTO DE VERTIDO DE LA EDAR DE ESTEIRO (MUROS),42.77790259,-8.97669964,32188.3502094934,ES
ES12150530405010E,7173,ES12150530405010P,PUNTO DE VERTIDO DE LA EDAR DE MUROS,42.75029582,-9.06129564,4688.60141991498,ES
ES12150411206010E,7071,ES12150411206010P,PUNTO DE VERTIDO DE LA EDAR DE LARACHA,43.24107702,-8.58786294,3634.13142656535,ES
ES12150430604010E,3523,ES12150430604010P,PUNTO DE VERTIDO DE MALPICA,43.32419545,-8.80306745,4824.25448064134,ES
ES12150461902010E,9156,ES12150461902010P,PUNTO DE VERTIDO DE LA EDAR DE MELIDE,42.90708115,-8.00249138,4811.08274815977,ES
ES12150480602010E,6541,ES12150480602010P,PUNTO DE VERTIDO DE LA EDAR DE MINO,43.34827445,-8.2129593,3794.37699542195,ES
ES12150300501010E,581344,ES12150300501010P,PUNTO DE VERTIDO DE LA EDAR DE BENS (A CORUNA),43.3736064,-8.46592417,220092.637850311,ES
ES12150360001010E,178139,ES12150360001010P,PUNTO DE VERTIDO DE LA EDAR DE FERROL-NARON,43.4628251,-8.35316593,105871.775895048,ES
ES12150370302010E,8187,ES12150370302010P,PUNTO DE VERTIDO DE LA EDAR DE FISTERRA,42.91709841,-9.2617074,5621.77900029439,ES
ES12150400101010E,3423,ES12150400101010P,PUNTO DE VERTIDO DE LA EDAR DE LAXE,43.25586673,-9.00137983,2043.77698263526,ES
ES12150200201010E,2038,ES12150200201010P,PUNTO DE VERTIDO DE LA EDAR DE CARNOTA,42.84755674,-9.13272619,2271.06327118725,ES
ES12150210205010E,4085,ES12150210205010P,PUNTO DE VERTIDO DE LA EDAR DE CARRAL-ABEGONDO,43.23478798,-8.30587715,7134.66111420561,ES
ES12150220105010E,7822,ES12150220105010P,PUNTO DE VERTIDO DE LA EDAR DE CEDEIRA,43.65686011,-8.07544998,9316.41428006254,ES
ES12150230301010E,10826,ES12150230301010P,PUNTO DE VERTIDO DE LA EDAR DE CEE-CORCUBION,42.94619108,-9.18480144,11957.7099220306,ES
ES12150140306000E,2321,ES12150140306000P,PUNTO DE VERTIDO DE LA EDAR DE LODEIRO (CABANA DE BERGANTINOS),43.21634188,-8.94725554,3749.10897726566,ES
ES12150160105010E,3314,ES12150160105010P,PUNTO DE VERTIDO DE LA EDAR DE CAMARINAS,43.12533792,-9.18433171,10263.0773914224,ES
ES12150190703010E,35362,ES12150190703010P,PUNTO DE VERTIDO DE LA EDAR DE CARBALLO,43.20346365,-8.71109905,1380.45765939914,ES
ES12150190828000E,2464,ES12150190828000P,PUNTO DE VERTIDO DE LA EDAR DE ARDAÑA (CARBALLO),43.18441192,-8.69467487,9424.88678842352,ES
ES12150080210010E,4665,ES12150080210010P,PUNTO DE VERTIDO DE LA EDAR DE MIODELO (BERGONDO),43.30202945,-8.22782099,13.3438282012939,ES
ES12150080705010E,4257,ES12150080705010P,PUNTO DE VERTIDO DE GANDARIO (BERGONDO),43.34883,-8.23488999,3032.23829977214,ES
ES12150090001010E,22519,ES12150090001010P,PUNTO DE VERTIDO DE LA EDAR DE BETANZOS,43.28832422,-8.21718413,25440.5052659633,ES
ES12150110407010E,26749,ES12150110407010P,PUNTO DE VERTIDO DE LA EDAR DE CABO DE CRUZ (BOIRO),42.60710807,-8.89171694,3312.92432656884,ES
ES11100470001010E,2900,ES11100470001010P,SIN EDAR CARCABOSO,40.0504,-6.2119,1831.51930106431,ES
ES11100490001010E,9000,ES11100490001010P,PUNTO DE VERTIDO DE LA EDAR DE CASAR DE CACERES,39.5747,-6.4139,3223.36981113255,ES
ES1110050001010E,7700,ES1110050001010P,PUNTO DE VERTIDO DE ALGODONALES,36.86905,-5.41107,4477.7694631815,ES
ES11100580002010E,2082,ES11100580002010P,PUNTO DE VERTIDO DE LA EDAR DE CASATEJADA,39.9045,-5.6905,823.866586357355,ES
ES1110040001010E,174443,ES1110040001010P,PUNTO DE VERTIDO DE ALGECIRAS,36.12444,-5.42246,31691.0558890104,ES
ES11100410004010E,3200,ES11100410004010P,PUNTO DE VERTIDO DE LA EDAR DE CAMINOMORISCO,40.3171,-6.287,1030.12313425541,ES
ES11100440001010E,3500,ES11100440001010P,SIN EDAR EN CANAMERO,39.3811,-5.384,621.205908834934,ES
ES11100450001010E,3692,ES11100450001010P,PUNTO DE VERTIDO DE LA EDAR DE CANAVERAL,39.7796,-6.3979,664.063427902758,ES
ES11100210001010E,6500,ES11100210001010P,PUNTO DE VERTIDO DE LA EDAR DE ARROYO DE LA LUZ,39.4723,-6.5917,24698.0168414563,ES
ES11100240001010E,3100,ES11100240001010P,SIN EDAR BANOS DE MONTEMAYOR,40.3199,-5.8572,1054.33811476827,ES
ES11100320001010E,5700,ES11100320001010P,PUNTO DE VERTIDO DE LA EDAR DE BROZAS,39.5953,-6.795,859.569549798965,ES
ES11100370001010E,125800,ES11100370001010P,PUNTO DE VERTIDO DE LA EDAR DE CACERES,39.5005,-6.3374,41613.8865500689,ES
ES11100180001010E,5700,ES11100180001010P,PUNTO DE VERTIDO DE LA EDAR DE ALISEDA,39.4349,-6.6939,1748.14126633108,ES
ES11100190001010E,2300,ES11100190001010P,PUNTO DE VERTIDO DE LA EDAR DE ALMARAZ,39.8185,-5.6848,2216.63525969535,ES
ES11100200001010E,4700,ES11100200001010P,PUNTO DE VERTIDO DE LA EDAR DE ALMOHARIN,39.1471,-6.0406,2014.89047020674,ES
ES1110020001010E,5525,ES1110020001010P,PUNTO DE VERTIDO DE ALCALA DEL VALLE,36.89331,-5.17004,5161.38947117329,ES
ES11100110001010E,2200,ES11100110001010P,SIN EDAR ALDEACENTENERA,39.5363,-5.6298,653.274766914546,ES
ES11100140001010E,8000,ES11100140001010P,PUNTO DE VERTIDO DE LA EDAR DE ALDEANUEVA DE LA VERA -CUACOS DE YUSTE,40.1008,-5.7146,2538.11671757698,ES
ES11100150001010E,2300,ES11100150001010P,PUNTO DE VERTIDO DE LA EDAR DE ALDEANUEVA DEL CAMINO,40.2633,-5.9295,1195.76249046298,ES
ES11100170001010E,3500,ES11100170001010P,SIN EDAR EN ALIA,39.4513,-5.2135,384.957388401031,ES
ES11100060001010E,2100,ES11100060001010P,PUNTO DE VERTIDO DE LA EDAR DE AHIGAL,40.185,-6.1942,2260.36658775806,ES
ES11100080001010E,4600,ES11100080001010P,PUNTO DE VERTIDO DE LA EDAR DE ALCANTARA,39.7235,-6.89,120473.530245325,ES
ES11100100001010E,5400,ES11100100001010P,PUNTO DE VERTIDO DE LA EDAR DE ALCUESCAR,39.1998,-6.2499,1663.2247979641,ES
ES1110010001010E,9400,ES1110010001010P,PUNTO DE VERTIDO DE ALCALA DE LOS GAZULES,36.46823,-5.72814,1719.3754555583,ES
ES11061580005010E,25500,ES11061580005010P,PUNTO DE VERTIDO DE LA EDAR DE ZAFRA-PUEBLA DE SANCHO PEREZ,38.4254,-6.4377,18047.7838308392,ES
ES11061590001010E,6200,ES11061590001010P,PUNTO DE VERTIDO DE LA EDAR DE ZAHINOS,38.3351,-6.9637,10.6804466247559,ES
ES11061600002010E,10000,ES11061600002010P,PUNTO DE VERTIDO DE LA EDAR DE ZALAMEA DE LA SERENA,38.6836,-5.676,3313.93860435486,ES
ES11061620001010E,8400,ES11061620001010P,PUNTO DE VERTIDO DE LA EDAR DE LA ZARZA,38.831,-6.2205,2544.99519725144,ES
ES11061530005010E,62000,ES11061530005010P,PUNTO DE VERTIDO DE LA EDAR DE DON BENITO-VILLANUEVA DE LA SERE,38.9929,-5.8911,60897.1879231064,ES
ES11061540001010E,4721,ES11061540001010P,PUNTO DE VERTIDO DE LA EDAR DE VILLANUEVA DEL FRESNO,38.3672,-7.1749,718.959920048714,ES
ES11061550001010E,4600,ES11061550001010P,PUNTO DE VERTIDO DE LA EDAR DE VILLAR DEL REY,39.1257,-6.8694,2132.89462148398,ES
ES11061560004010E,2900,ES11061560004010P,SIN EDAR EN VILLAR DE RENA,39.0786,-5.8103,3990.28468500078,ES
ES11061490003010E,65000,ES11061490003010P,PUNTO DE VERTIDO DE LA EDAR DE VILLAFRANCA,38.5858,-6.3513,12345.788753435,ES
ES11061510001010E,2200,ES11061510001010P,SIN EDAR EN VILLAGONZALO,38.8647,-6.1962,18507.6819924973,ES
ES11061520001010E,3200,ES11061520001010P,PUNTO DE VERTIDO DE LA EDAR DE VILLALBA DE LOS BARROS,38.6204,-6.5013,4468.11708933488,ES
ES11061530004010E,4500,ES11061530004010P,SIN EDAR EN VALDIVIA,39.0351,-5.7097,3888.99226365983,ES
ES11061400001010E,2300,ES11061400001010P,SIN EDAR EN VALENCIA DEL MOMBUEY,38.2441,-7.1173,1431.92203377374,ES
ES11061410002010E,4200,ES11061410002010P,PUNTO DE VERTIDO DE LA EDAR DE VALENCIA DEL VENTOSO,38.2581,-6.5039,3193.18283576891,ES
ES11061430001010E,7200,ES11061430001010P,PUNTO DE VERTIDO DE LA EDAR DE VALVERDE DE LEGANES,38.6838,-6.9904,2928.10498702526,ES
ES11061460001010E,5300,ES11061460001010P,SIN EDAR EN EL VALLE DE LA SERENA,38.7043,-5.797,1272.99965721369,ES
ES11061350001010E,3200,ES11061350001010P,PUNTO DE VERTIDO DE LA EDAR DE TRUJILLANOS,38.9507,-6.2729,1649.34657963365,ES
ES11061360004010E,5900,ES11061360004010P,PUNTO DE VERTIDO DE LA EDAR DE USAGRE,38.3624,-6.1544,1986.65526165813,ES
ES11061370003010E,2800,ES11061370003010P,SIN EDAR EN VALDECABALLEROS,39.2447,-5.1886,859.218488454819,ES
ES11061390003010E,2000,ES11061390003010P,PUNTO DE VERTIDO DE LA EDAR DE VALENCIA DE LAS TORRES,38.3981,-6.0162,607.328535556793,ES
ES11061280002010E,8400,ES11061280002010P,PUNTO DE VERTIDO DE LA EDAR DE TALAVERA LA REAL,38.8823,-6.7821,4016.36757102609,ES
ES11061310001010E,2300,ES11061310001010P,SIN EDAR EN TORRE DE MIGUEL SESMERO,38.6208,-6.7957,814.380620598793,ES
ES11061320001010E,9000,ES11061320001010P,PUNTO DE VERTIDO DE LA EDAR DE TORREMAYOR-ESPARRAGALEJO-LA GARR,38.895,-6.5457,14078.7595855128,ES
ES11061330001010E,3000,ES11061330001010P,PUNTO DE VERTIDO DE LA EDAR DE TORREMEJIA,38.7995,-6.394,2113.17580384016,ES
ES11061240001010E,3114,ES11061240001010P,PUNTO DE VERTIDO DE LA EDAR DE SEGURA DE LEON,38.1397,-6.5198,1894.63156557083,ES
ES11061250001010E,2869,ES11061250001010P,PUNTO DE VERTIDO DE LA EDAR DE SIRUELA,38.984,-5.0624,547.597299098969,ES
ES11061260003010E,4100,ES11061260003010P,PUNTO DE VERTIDO DE LA EDAR DE SOLANA DE LOS BARROS,38.7375,-6.5277,2010.87238579988,ES
ES11061270002010E,10100,ES11061270002010P,PUNTO DE VERTIDO DE LA EDAR DE TALARRUBIAS,39.0495,-5.2468,0,ES
ES11061200001010E,7600,ES11061200001010P,PUNTO DE VERTIDO DE LA EDAR DE SANTA AMALIA,39.0177,-6.0415,5653.27565134317,ES
ES11061210001010E,5200,ES11061210001010P,PUNTO DE VERTIDO DE LA EDAR DE SANTA MARTA,38.6292,-6.6222,152.560592889786,ES
ES11061220003010E,13700,ES11061220003010P,PUNTO DE VERTIDO DE LA EDAR DE LOS SANTOS DE MAIMONA,38.4619,-6.3935,7592.65696525574,ES
ES11061230003010E,14500,ES11061230003010P,PUNTO DE VERTIDO DE LA EDAR DE SAN VICENTE DE ALCANTARA,39.379,-7.1262,2765.07361811399,ES
ES11061130001010E,4000,ES11061130001010P,PUNTO DE VERTIDO DE LA EDAR DE RIBERA DEL FRESNO,38.5648,-6.246,3435.80781003088,ES
ES11061150001010E,4000,ES11061150001010P,SIN EDAR EN LA ROCA DE LA SIERRA,39.1096,-6.6865,1353.42765879631,ES
ES11061160001010E,3500,ES11061160001010P,PUNTO DE VERTIDO DE LA EDAR DE SALVALEON,38.5305,-6.7713,1657.10069036484,ES
ES11061170001010E,5000,ES11061170001010P,PUNTO DE VERTIDO DE LA EDAR DE SALVATIERRA DE LOS BARROS,38.499,-6.6647,1034.70770919323,ES
ES11061020001010E,3600,ES11061020001010P,SIN EDAR EN PUEBLA DE ALCOCER,38.9869,-5.2565,175.267527088523,ES
ES11061030001010E,26000,ES11061030001010P,PUNTO DE VERTIDO DE LA EDAR DE MONTIJO-PUEBLA CALZADA,38.8681,-6.6462,813.794083163142,ES
ES11061070001010E,4200,ES11061070001010P,PUNTO DE VERTIDO DE LA EDAR DE PUEBLA DE OBANDO,39.1881,-6.6553,1841.30493277311,ES
ES11061090001010E,11700,ES11061090001010P,PUNTO DE VERTIDO DE LA EDAR DE QUINTANA DE LA SERENA,38.7532,-5.6913,2394.62376059778,ES
ES11060950001010E,9600,ES11060950001010P,PUNTO DE VERTIDO DE LA EDAR DE OLIVENZA,38.6868,-7.1576,4324.6864534393,ES
ES11060970001010E,8100,ES11060970001010P,PUNTO DE VERTIDO DE LA EDAR DE ORELLANA LA VIEJA,39.003,-5.5236,10553.9341935068,ES
ES11060990001010E,5500,ES11060990001010P,SIN EDAR EN LA PARRA,38.5228,-6.622,1161.13931000233,ES
ES11061000001010E,5300,ES11061000001010P,SIN EDAR EN PENALSORDO,38.8224,-5.1128,516.547243952751,ES
ES11060900001010E,2600,ES11060900001010P,SIN EDAR EN LA NAVA DE SANTIAGO,39.0652,-6.5032,985.4901278615,ES
ES11060910001010E,7100,ES11060910001010P,PUNTO DE VERTIDO DE LA EDAR DE NAVALVILLAR DE PELA -OBANDO,39.1167,-5.4721,4073.78514118679,ES
ES11060920001010E,2500,ES11060920001010P,SIN EDAR EN NOGALES,38.5881,-6.7472,1344.91874653101,ES
ES11060930001010E,14500,ES11060930001010P,PUNTO DE VERTIDO DE LA EDAR DE OLIVA DE LA FRONTERA,38.2642,-6.9309,3796.40302699804,ES
ES11060850001010E,8800,ES11060850001010P,PUNTO DE VERTIDO DE LA EDAR DE MONESTERIO,38.0962,-6.2813,1991.78560519218,ES
ES11060860001010E,2800,ES11060860001010P,SIN EDAR EN MONTEMOLIN,38.1566,-6.2132,773.510211110115,ES
ES11060870001010E,7200,ES11060870001010P,PUNTO DE VERTIDO DE LA EDAR DE MONTERRUBIO DE LA SERENA,38.5953,-5.4178,958.877412796021,ES
ES11060890001010E,3100,ES11060890001010P,SIN EDAR EN MORERA (LA),38.5471,-6.6524,524.270890116692,ES
ES11060800001010E,7800,ES11060800001010P,PUNTO DE VERTIDO DE LA EDAR DE MEDELLIN,38.963,-5.9768,27860.6392748877,ES
ES11060810001010E,6100,ES11060810001010P,SIN EDAR EN MEDINA DE LAS TORRES,38.344,-6.4104,0,ES
ES11060830012010E,85000,ES11060830012010P,PUNTO DE VERTIDO DE LA EDAR DE MERIDA,38.9317,-6.3923,49462.8308083415,ES
ES11060840001010E,3600,ES11060840001010P,PUNTO DE VERTIDO DE LA EDAR DE MIRANDILLA,38.9966,-6.2823,1271.49058419466,ES
ES11060720002010E,4000,ES11060720002010P,PUNTO DE VERTIDO DE LA EDAR DE LOBON,38.8584,-6.6104,4335.19028283656,ES
ES11060730001010E,2500,ES11060730001010P,PUNTO DE VERTIDO DE LA EDAR DE LLERA,38.4616,-6.0542,878.799456596375,ES
ES11060740002010E,13800,ES11060740002010P,PUNTO DE VERTIDO DE LA EDAR DE LLERENA,38.2595,-5.9996,4146.36051267758,ES
ES11060760001010E,2700,ES11060760001010P,PUNTO DE VERTIDO DE LA EDAR DE MAGUILLA,38.3677,-5.8484,1013.79507029057,ES
ES11060660001010E,3300,ES11060660001010P,PUNTO DE VERTIDO DE LA EDAR DE HIGUERA DE VARGAS,38.4487,-6.9875,3734.34494647384,ES
ES11060670003010E,7700,ES11060670003010P,PUNTO DE VERTIDO DE LA EDAR DE HIGUERA LA REAL,38.1192,-6.7108,1987.28160104156,ES
ES11060690001010E,6400,ES11060690001010P,PUNTO DE VERTIDO DE LA EDAR DE HORNACHOS,38.548,-6.0822,3289.67584505677,ES
ES11060700004010E,22100,ES11060700004010P,PUNTO DE VERTIDO DE LA EDAR DE JEREZ DE LOS CABALLEROS,38.2966,-6.776,3785.60215735435,ES
ES11060610001010E,2900,ES11060610001010P,SIN EDAR EN HABA (LA),38.9194,-5.8002,1226.95794320852,ES
ES11060620002010E,2100,ES11060620002010P,SIN EDAR EN HELECHOSA DE LOS MONTES,39.314,-4.9078,1586.68330826797,ES
ES11060630001010E,13800,ES11060630001010P,PUNTO DE VERTIDO DE LA EDAR DE HERRERA DEL DUQUE,39.1818,-5.0486,3335.83737897873,ES
ES11060640001010E,5100,ES11060640001010P,SIN EDAR EN HIGUERA DE LA SERENA,38.6469,-5.7432,0,ES
ES11060560001010E,2000,ES11060560001010P,PUNTO DE VERTIDO DE LA EDAR DE GARBAYUELA,39.038,-5.0053,618.891218919307,ES
ES11060570001010E,2400,ES11060570001010P,SIN EDAR EN GARLITOS,38.8825,-5.0464,81.1161179542542,ES
ES11060590001010E,10000,ES11060590001010P,PUNTO DE VERTIDO DE LA EDAR DE GRANJA DE TORREHERMOSA,38.3209,-5.606,1210.86460343748,ES
ES11060600003010E,18200,ES11060600003010P,PUNTO DE VERTIDO DE LA EDAR DE GUARENA - OLIVA DE MERIDA - CRISTINA,38.8521,-6.148,1711.65747701377,ES
ES11060510001010E,3137,ES11060510001010P,PUNTO DE VERTIDO DE LA EDAR DE FUENLABRADA DE LOS MONTES,39.1393,-4.9524,1798.85405629873,ES
ES11060520001010E,11900,ES11060520001010P,PUNTO DE VERTIDO DE LA EDAR DE FUENTE DE CANTOS,38.2336,-6.3204,4124.19356540591,ES
ES11060540001010E,9700,ES11060540001010P,PUNTO DE VERTIDO DE LA EDAR DE FUENTE DEL MAESTRE,38.5486,-6.4476,5356.48475486785,ES
ES11060550001010E,6600,ES11060550001010P,PUNTO DE VERTIDO DE LA EDAR DE FUENTES DE LEON,38.0837,-6.5612,1596.33535289764,ES
ES11060470001010E,2100,ES11060470001010P,SIN EDAR EN ESPARRAGOSA DE LA SERENA,38.6513,-5.6053,1170.02103322744,ES
ES11060480001010E,2700,ES11060480001010P,SIN EDAR EN ESPARRAGOSA DE LARES,38.977,-5.2698,664.261176884174,ES
ES11060490001010E,5800,ES11060490001010P,PUNTO DE VERTIDO DE LA EDAR DE FERIA,38.5171,-6.5514,914.317727088928,ES
ES11060500002010E,11200,ES11060500002010P,PUNTO DE VERTIDO DE LA EDAR DE FREGENAL DE LA SIERRA,38.1499,-6.6446,4123.07122051716,ES
ES11060370002010E,4500,ES11060370002010P,PUNTO DE VERTIDO DE LA EDAR CODOSERA (LA),39.2125,-7.1374,2495.46382051706,ES
ES11060390001010E,3750,ES11060390001010P,PUNTO DE VERTIDO DE LA EDAR CORONADA (LA),38.9336,-5.6787,2044.2020072937,ES
ES11060400001010E,2100,ES11060400001010P,SIN EDAR EN CORTE DE PELEAS,38.7276,-6.6682,4953.12107300758,ES
ES11060420001010E,2000,ES11060420001010P,PUNTO DE VERTIDO DE LA EDAR DE CHELES,38.5217,-7.292,46423.518435465,ES
ES11060290001010E,3200,ES11060290001010P,PUNTO DE VERTIDO DE LA EDAR DE CAMPILLO  DE  LLERENA,38.511,-5.8289,48.5331764221191,ES
ES11060330001010E,6000,ES11060330001010P,SIN EDAR EN CASAS DE DON PEDRO,39.1058,-5.3283,1228.78285980225,ES
ES11060350001010E,3400,ES11060350001010P,SIN EDAR EN CASTILBLANCO,39.285,-5.089,628.195490837097,ES
ES11060360001010E,14500,ES11060360001010P,PUNTO DE VERTIDO DE LA EDAR DE CASTUERA,38.7362,-5.5679,2347.88593012094,ES
ES11060240001010E,4400,ES11060240001010P,SIN EDAR EN CABEZA LA VACA,38.0882,-6.4197,722.193126678467,ES
ES11060250001010E,7200,ES11060250001010P,PUNTO DE VERTIDO DE LA EDAR DE CALAMONTE,38.9051,-6.394,8253.06107489672,ES
ES11060260001010E,2700,ES11060260001010P,SIN EDAR EN CALERA DE LEON,38.1081,-6.3362,637.830147445202,ES
ES11060280001010E,9200,ES11060280001010P,PUNTO DE VERTIDO DE LA EDAR DE CAMPANARIO,38.8766,-5.659,4666.93734896183,ES
ES11060200001010E,4800,ES11060200001010P,PUNTO DE VERTIDO DE LA EDAR DE BIENVENIDA,38.3047,-6.2292,1366.29525089264,ES
ES11060210001010E,3500,ES11060210001010P,SIN EDAR EN BODONAL DE LA SIERRA,38.147,-6.5577,934.789329767227,ES
ES11060220001010E,6000,ES11060220001010P,PUNTO DE VERTIDO DE LA EDAR DE BURGUILLOS DEL CERRO,38.3692,-6.6014,2598.24229872227,ES
ES11060230002010E,16500,ES11060230002010P,PUNTO DE VERTIDO DE LA EDAR DE CABEZA DEL BUEY,38.7319,-5.2006,4770.34373605251,ES
ES11060150017010E,3500,ES11060150017010P,PUNTO DE VERTIDO DE LA EDAR DE VALDELACALZADA,38.8846,-6.7075,14753.0555240214,ES
ES11060150018010E,4000,ES11060150018010P,PUNTO DE VERTIDO DE LA EDAR DE VILLAFRANCO DEL GUADIANA,38.8917,-6.862,8129.86024447437,ES
ES11060160001010E,7500,ES11060160001010P,PUNTO DE VERTIDO DE LA EDAR DE BARCARROTA,38.5156,-6.8779,1592.27177338675,ES
ES11060190001010E,3300,ES11060190001010P,PUNTO DE VERTIDO DE LA EDAR DE BERLANGA,38.2851,-5.8177,2282.59116487205,ES
ES11060120001010E,4200,ES11060120001010P,PUNTO DE VERTIDO DE LA EDAR DE ARROYO DE SAN SERVAN,38.8589,-6.4675,3517.94949173927,ES
ES11060140001010E,9113,ES11060140001010P,PUNTO DE VERTIDO DE LA EDAR DE AZUAGA,38.2503,-5.6654,3754.63085985184,ES
ES11060150004020E,160000,ES11060150004020P,PUNTO DE VERTIDO DE LA EDAR DE BADAJOZ,38.8592,-7.016,129813.451816096,ES
ES11060150013010E,8000,ES11060150013010P,PUNTO DE VERTIDO DE LA EDAR DE PUEBLONUEVO DEL GUADIANA,38.9124,-6.768,19243.4655504823,ES
ES1140130005010E,32342,ES1140130005010P,PUNTO DE VERTIDO DE CABRA,37.46832,-4.47233,16301.6701597571,ES
ES1140150003010E,3033,ES1140150003010P,PUNTO DE VERTIDO DE CARCABUEY,37.45309,-4.25298,3470.15037596226,ES
ES1140170004010E,10459,ES1140170004010P,PUNTO DE VERTIDO DE CARLOTA (LA),37.68536,-4.9244,7751.15377749503,ES
ES1140180001010E,8300,ES1140180001010P,PUNTO DE VERTIDO DE CARPIO (EL)-PEDRO ABAD,37.9534,-4.49521,14519.5613087416,ES
ES1140080001010E,5195,ES1140080001010P,PUNTO DE VERTIDO DE BELALCAZAR,38.58748,-5.16723,3267.09982043505,ES
ES1140090001010E,5380,ES1140090001010P,PUNTO DE VERTIDO DE BELMEZ,38.2573,-5.1979,3216.0488249585,ES
ES1140100001010E,7201,ES1140100001010P,PUNTO DE VERTIDO DE BENAMEJI,37.2651,-4.5239,1636.45882988721,ES
ES1140120001010E,19399,ES1140120001010P,PUNTO DE VERTIDO DE BUJALANCE-CAÑETE DE LAS TORRES,37.88674,-4.34074,8254.99132698774,ES
ES1140050001010E,14593,ES1140050001010P,PUNTO DE VERTIDO DE ALMODOVAR DEL RIO,37.8132,-5.02062,24018.2614599988,ES
ES1140060001010E,4160,ES1140060001010P,PUNTO DE VERTIDO DE AÑORA-DOS TORRES,38.45182,-4.88894,53.7152538299561,ES
ES1140070002010E,2713,ES1140070002010P,PUNTO DE VERTIDO DE ALBENDIN,37.67124,-4.23627,17981.3256695122,ES
ES1140070003010E,29748,ES1140070003010P,PUNTO DE VERTIDO DE BAENA,37.61844,-4.34264,18376.9681738913,ES
ES1119010001010E,11392,ES1119010001010P,PUNTO DE VERTIDO DE BENALUP-CASAS VIEJAS,36.32972,-5.8002,6971.04795063473,ES
ES1140010001010E,6053,ES1140010001010P,PUNTO DE VERTIDO DE ADAMUZ,38.01336,-4.5238,151.063125610352,ES
ES1140020001010E,9000,ES1140020001010P,PUNTO DE VERTIDO DE AGUILAR DE LA FRONTERA,37.51691,-4.67444,22956.1543612331,ES
ES1140030001010E,6452,ES1140030001010P,PUNTO DE VERTIDO DE ALCARACEJOS-VILLANUEVA DEL DUQUE,38.39587,-4.97469,892.376475370955,ES
ES1110390013010E,16057,ES1110390013010P,PUNTO DE VERTIDO DE VEJER DE LA FRONTERA,36.243122,-5.947235,26230.7792483829,ES
ES1110410003010E,14700,ES1110410003010P,PUNTO DE VERTIDO DE VILLAMARTIN,36.86092,-5.66346,13301.0284687523,ES
ES1110420004010E,2381,ES1110420004010P,PUNTO DE VERTIDO DE ZAHARA,36.85951,-5.39209,2757.20911470056,ES
ES1119000001010E,4550,ES1119000001010P,PUNTO DE VERTIDO DE SAN JOSE DEL VALLE,36.61281,-5.80229,1826.08508120477,ES
ES1110350012010E,4400,ES1110350012010P,PUNTO DE VERTIDO DE BOLONIA,36.088305,-5.756477,5173.9063036656,ES
ES1110350018010E,20577,ES1110350018010P,PUNTO DE VERTIDO DE TARIFA,36.007482,-5.626737,31790.5876517314,ES
ES1110370001010E,8716,ES1110370001010P,PUNTO DE VERTIDO DE TREBUJENA,36.90248,-6.12845,27593.8709851168,ES
ES1110380001010E,29300,ES1110380001010P,PUNTO DE VERTIDO DE UBRIQUE,36.67403,-5.46739,16996.0398004651,ES
ES1110330004010E,2712,ES1110330004010P,PUNTO DE VERTIDO DE GUADIARO,36.29829,-5.29717,4791.85199666023,ES
ES1110330007010E,25500,ES1110330007010P,PUNTO DE VERTIDO DE SAN ROQUE,36.20641,-5.40331,6425.76322254911,ES
ES1110330009030E,5765,ES1110330009030P,PUNTO DE VERTIDO DE SOTOGRANDE-TORREGUADIARO,36.271,-5.27751,4826.2269116044,ES
ES1110340001010E,3300,ES1110340001010P,PUNTO DE VERTIDO DE SETENIL,36.86563,-5.18432,2624.91859877855,ES
ES1110280003010E,45249,ES1110280003010P,PUNTO DE VERTIDO DE PUERTO REAL,36.52306,-6.25692,116431.121131778,ES
ES1110290002010E,9462,ES1110290002010P,PUNTO DE VERTIDO DE PUERTO SERRANO,36.92192,-5.56236,7840.51724781096,ES
ES1110300004010E,70100,ES1110300004010P,PUNTO DE VERTIDO DE ROTA,36.68647,-6.40427,21790.6435494721,ES
ES1110320007010E,68000,ES1110320007010P,PUNTO DE VERTIDO DE SANLUCAR DE BARRAMEDA,36.78503,-6.37235,343566.300495736,ES
ES1110240004012E,7200,ES1110240004012P,PUNTO DE VERTIDO DE OLVERA (SUR),36.92956,-5.26252,5793.93678157032,ES
ES1110250001010E,7783,ES1110250001010P,PUNTO DE VERTIDO DE PATERNA DE RIVERA,36.52746,-5.86321,3862.44074130058,ES
ES1110260001010E,6770,ES1110260001010P,PUNTO DE VERTIDO DE PRADO DEL REY,36.77719,-5.56463,2612.53868609667,ES
ES1110270014010E,128209,ES1110270014010P,PUNTO DE VERTIDO DE PUERTO DE SANTA MARIA (EL),36.57643,-6.27452,96551.9409942329,ES
ES11102190001010E,5200,ES11102190001010P,SIN EDAR EN ZORITA,39.2855,-5.7008,921.692497372627,ES
ES1110220001010E,110368,ES1110220001010P,PUNTO DE VERTIDO DE LINEA DE LA CONCEPCION (LA),36.19233,-5.31384,22203.2383292466,ES
ES1110230009010E,15680,ES1110230009010P,PUNTO DE VERTIDO DE MEDINA-SIDONIA,36.44437,-5.95309,4411.06741949916,ES
ES1110240004011E,9462,ES1110240004011P,PUNTO DE VERTIDO DE OLVERA (NORTE),36.9383,-5.25276,2452.80431285687,ES
